seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,ghazard,energy,maxenergy,class
0.0,0.5,0.0,0.003826058812650268,0.09565987599645705,0.03803131991051454,0.08779443254817987,0.0,0.0,0.0,0
0.0,0.5,0.0,0.05697475494729055,0.283436669619132,0.07233407904548844,0.10278372591006424,0.0,0.0042904290429042905,0.003,0
1.0,0.0,0.0,0.007852475186486654,0.08281665190434012,0.0529455630126771,0.09207708779443255,0.0,0.0,0.0,0
0.0,0.0,0.0,0.005313328401454904,0.037643932683790966,0.04325130499627144,0.033190578158458245,0.0,0.0,0.0,0
1.0,0.0,0.0,0.00618026015658714,0.05934455270150576,0.07680835197613721,0.08779443254817987,0.0,0.0,0.0,0
0.0,0.0,1.0,0.010950311324825842,0.10008857395925598,0.22595078299776286,0.145610278372591,0.0,0.013201320132013201,0.013333333333333334,0
0.0,0.0,0.0,0.011848067320140558,0.070859167404783,0.06413124533929904,0.10385438972162742,0.0,0.0297029702970297,0.013333333333333334,0
1.0,0.5,1.0,0.007501849454410949,0.09809565987599646,0.15659955257270694,0.21092077087794434,0.0,0.0,0.0,0
0.0,0.0,0.0,0.014391067135195118,0.13153232949512844,0.09917971662938106,0.16488222698072805,0.0,0.0,0.0,0
0.0,0.5,0.0,0.005255532951112755,0.09322409211691762,0.05219985085756898,0.06852248394004283,0.0,0.0,0.0,0
0.0,0.0,1.0,0.05557225201898773,0.08968113374667848,0.04623415361670395,0.07387580299785867,0.0,0.009900990099009901,0.01,0
0.0,0.5,0.0,0.009023796313420875,0.08525243578387955,0.047725577926920205,0.069593147751606,0.0,0.0033003300330033004,0.0033333333333333335,0
0.0,0.5,0.0,0.017400283583009678,0.10828166519043401,0.1185682326621924,0.10492505353319058,0.0,0.0013201320132013201,0.0013333333333333333,0
0.0,0.5,0.0,0.009794402317982861,0.08038086802480071,0.0529455630126771,0.06745182012847965,0.0,0.033003300330033,0.03333333333333333,0
0.0,0.0,0.0,0.0036295542814869615,0.05447298494242692,0.017897091722595078,0.0417558886509636,0.0,0.0,0.0,0
0.0,0.5,1.0,0.007224431292768633,0.010628875110717449,0.07680835197613721,0.10278372591006424,0.0,0.0,0.0,0
0.0,0.0,1.0,0.015111583749460577,0.04472984942426927,0.08053691275167785,0.145610278372591,0.0,0.0165016501650165,0.016666666666666666,0
1.0,0.5,1.0,0.0035601997410763826,0.03897254207263064,0.053691275167785234,0.07173447537473233,0.0,0.0,0.0,0
1.0,0.5,0.0,0.025302848159792862,0.10938883968113375,0.19388516032811334,0.10171306209850108,0.0,0.007260726072607261,0.006666666666666667,0
1.0,0.5,0.0,0.11146430552986869,0.43932683790965454,0.04325130499627144,0.10492505353319058,0.0,0.1782178217821782,0.16666666666666666,0
0.0,0.5,0.0,0.022455458972936316,0.10606731620903455,0.15361670395227442,0.10278372591006424,0.0,0.0013201320132013201,0.0013333333333333333,0
1.0,0.0,0.0,0.0628891560323038,0.3392382639503986,0.08128262490678598,0.12740899357601712,0.0,0.2376237623762376,0.23333333333333334,0
0.0,0.0,0.0,0.00870784785155046,0.06222320637732506,0.14914243102162567,0.12740899357601712,0.0,0.0,0.0,0
1.0,0.5,0.0,0.014009617162936933,0.0912311780336581,0.10216256524981357,0.08779443254817987,0.0,0.0,0.0,0
0.0,0.5,1.0,0.007690647925528636,0.009521700620017715,0.08128262490678598,0.09207708779443255,0.0,0.0,0.0,0
1.0,0.0,0.0,0.011027371925282041,0.06753764393268379,0.15734526472781507,0.12419700214132762,0.0,0.0,0.0,0
0.0,1.0,0.0,0.013127273287713457,0.1612046058458813,0.0790454884414616,0.14453961456102785,1.0,0.0,0.0,0
0.0,0.0,1.0,0.000994081745884964,0.00420726306465899,0.07009694258016405,0.05139186295503212,0.0,0.0,0.0,0
1.0,0.0,0.0,0.009674958387275754,0.08768821966341896,0.049962714392244596,0.09421841541755889,0.0,0.019801980198019802,0.013333333333333334,0
0.0,0.5,0.0,0.0056601011035077985,0.05868024800708592,0.06636838180462341,0.11241970021413276,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0017068923001048023,0.04074402125775022,0.02535421327367636,0.07494646680942184,0.0,0.0,0.0,0
0.0,0.5,1.0,0.0012021453671167005,0.006864481842338352,0.02535421327367636,0.06852248394004283,0.0,0.0,0.0,0
0.0,0.0,0.0,0.014618395906540904,0.18445527015057572,0.11707680835197613,0.1702355460385439,0.0,0.0,0.0,0
1.0,0.0,0.0,0.025121755748720793,0.16231178033658106,0.116331096196868,0.17987152034261242,0.0,0.2376237623762376,0.2,0
0.0,0.0,0.0,0.15212533136058196,0.2305137289636847,0.1058911260253542,0.145610278372591,0.0,0.019801980198019802,0.006666666666666667,0
0.0,0.5,0.0,0.004369336045866469,0.10606731620903455,0.05145413870246085,0.1252676659528908,0.0,0.0,0.0,0
0.0,0.5,1.0,0.002057518032180507,0.021257750221434897,0.11931394481730052,0.1948608137044968,0.0,0.0,0.0,0
0.0,0.0,0.0,0.04690678749768818,0.046279893711248896,0.040268456375838924,0.057815845824411134,0.0,0.0016501650165016502,0.0016666666666666668,0
1.0,0.0,0.0,0.009081591763763023,0.08569530558015943,0.053691275167785234,0.08886509635974305,0.0,0.132013201320132,0.13333333333333333,0
0.0,0.0,1.0,0.003756704272239689,0.06598759964570416,0.07680835197613721,0.09528907922912205,0.0,0.0,0.0,0
0.0,0.0,0.0,0.003144072498612909,0.026350752878653676,0.024608501118568233,0.027837259100642397,0.0,0.0,0.0,0
1.0,0.5,0.0,0.016999568460637444,0.24601417183348095,0.06263982102908278,0.15845824411134904,0.0,0.013201320132013201,0.013333333333333334,0
0.0,0.5,0.0,0.015073053449232477,0.2533215234720992,0.08053691275167785,0.11241970021413276,0.0,0.009900990099009901,0.01,0
1.0,0.5,0.0,0.020070433388816967,0.10341009743135518,0.14690529455630127,0.09957173447537473,0.0,0.066006600660066,0.06666666666666667,0
0.0,0.5,0.0,0.012476111213858578,0.10496014171833482,0.14839671886651754,0.2044967880085653,0.0,0.0026402640264026403,0.0026666666666666666,0
0.0,0.0,1.0,0.0006280438937180198,0.006643046944198406,0.049962714392244596,0.08137044967880086,0.0,0.0,0.0,0
0.0,0.5,0.0,0.008179982738425498,0.10518157661647476,0.047725577926920205,0.0974304068522484,0.0,0.0,0.0,0
1.0,0.5,0.0,0.041601165156278895,0.19685562444641275,0.06263982102908278,0.09528907922912205,0.0,0.019801980198019802,0.01,0
0.0,0.5,0.0,0.02160008630787251,0.22077059344552702,0.09097688292319164,0.12312633832976445,0.0,0.0033003300330033004,0.0026666666666666666,0
0.0,0.0,1.0,0.0018263362308119104,0.02723649247121346,0.05070842654735272,0.07173447537473233,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0029398619074039825,0.05447298494242692,0.054436987322893364,0.0728051391862955,0.0,0.0,0.0,0
0.0,0.0,0.0,0.004746932988101843,0.03432240921169176,0.02609992542878449,0.047109207708779445,0.0,0.006600660066006601,0.006666666666666667,0
0.0,0.0,0.0,0.014367948955058258,0.1266607617360496,0.09619686800894854,0.12740899357601712,0.0,0.0,0.0,0
0.0,0.5,1.0,0.017122865421367362,0.017050487156775908,0.028337061894108874,0.05032119914346895,0.0,0.0,0.0,0
1.0,0.5,0.0,0.005748720794032427,0.1162533215234721,0.023862788963460103,0.042826552462526764,0.0,0.0,0.0,0
1.0,0.0,0.0,0.00988302200850749,0.05115146147032772,0.048471290082028336,0.06316916488222699,0.0,0.050825082508250824,0.023333333333333334,0
0.0,0.0,1.0,0.04011004253745145,0.07285208148804252,0.13944817300521997,0.13383297644539616,0.0,0.0,0.0,0
1.0,0.0,1.0,0.006677301029529622,0.1228963684676705,0.13944817300521997,0.2644539614561028,0.0,0.0009900990099009901,0.001,0
1.0,0.0,0.0,0.020563621231736638,0.13839681133746679,0.14392244593586875,0.1381156316916488,0.0,0.006930693069306931,0.0033333333333333335,0
0.0,0.0,0.0,0.0057294556439183774,0.03941541186891054,0.04697986577181208,0.043897216274089934,0.0,0.0016501650165016502,0.0016666666666666668,0
1.0,0.5,0.0,0.011925127920596757,0.18467670504871567,0.06636838180462341,0.09314775160599571,0.5,0.006600660066006601,0.006666666666666667,0
1.0,0.5,0.0,0.11020051168238702,0.3053587245349867,0.035048471290082026,0.058886509635974305,0.0,0.0,0.0,0
0.0,0.0,0.0,0.02490213303742063,0.15234720992028344,0.14839671886651754,0.11027837259100642,0.0,0.0033003300330033004,0.0033333333333333335,0
0.0,0.0,0.0,0.02107222119474755,0.025022143489813995,0.017897091722595078,0.032119914346895075,0.0,0.0019801980198019802,0.002,0
0.0,0.5,0.0,0.003236545219160348,0.05513728963684677,0.04623415361670395,0.07815845824411134,0.5,0.0,0.0,0
0.0,0.5,1.0,0.0055406571728006905,0.009300265721877768,0.08873974645786727,0.11349036402569593,0.0,0.0,0.0,0
0.0,0.0,0.0,0.03367933542938167,0.20659875996457042,0.03206562266964952,0.05032119914346895,0.0,0.005280528052805281,0.0033333333333333335,0
0.0,0.0,1.0,0.002739504346217866,0.005093002657218778,0.06263982102908278,0.06209850107066381,0.0,0.0,0.0,0
0.0,0.0,0.0,0.014117502003575613,0.11780336581045173,0.08202833706189411,0.08886509635974305,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0030400406879970408,0.0600088573959256,0.05070842654735272,0.11563169164882227,0.0,0.0,0.0,0
1.0,0.0,0.0,0.024378120954318475,0.06975199291408327,0.21923937360178972,0.06745182012847965,0.0,0.0,0.0,0
0.0,0.0,1.0,0.007128105542198385,0.070859167404783,0.14690529455630127,0.10278372591006424,0.0,0.0,0.0,0
0.0,0.0,1.0,0.003463873990506134,0.06465899025686449,0.0976882923191648,0.17880085653104924,0.0,0.0,0.0,0
1.0,0.0,0.0,0.06625670427223969,0.2763507528786537,0.0395227442207308,0.04925053533190578,0.0,0.24092409240924093,0.23333333333333334,0
0.0,0.5,1.0,0.002959127057518032,0.009300265721877768,0.047725577926920205,0.0867237687366167,0.0,0.0,0.0,0
0.0,0.0,0.0,0.01173632944947907,0.1120460584588131,0.0686055182699478,0.08029978586723768,0.0,0.0,0.0,0
0.0,0.5,1.0,0.005779545034214907,0.09610274579273693,0.12751677852348994,0.15310492505353318,0.0,0.0,0.0,0
0.0,0.0,0.0,0.010160440170149805,0.10717449069973428,0.07084265473527218,0.11563169164882227,0.0,0.0,0.0,0
0.0,0.5,1.0,0.0025044695148264597,0.05225863596102746,0.04399701715137957,0.1006423982869379,0.0,0.0,0.0,0
0.0,0.5,0.0,0.20498119721348868,0.4546058458813109,0.0686055182699478,0.08244111349036402,0.0,0.013201320132013201,0.006666666666666667,0
0.0,0.0,0.0,0.013138832377781887,0.14260407440212577,0.07606263982102908,0.12633832976445397,0.0,0.0,0.0,0
0.0,0.0,0.0,0.006769773750077061,0.04384410983170948,0.03877703206562267,0.04925053533190578,0.0,0.013861386138613862,0.013333333333333334,0
1.0,0.0,1.0,0.004569693607052586,0.025686448184233834,0.03281133482475764,0.06423982869379015,0.0,0.009900990099009901,0.01,0
0.0,0.5,0.0,0.3608593798162875,0.38418954827280777,0.0894854586129754,0.12098501070663811,0.0,0.008580858085808581,0.006666666666666667,0
0.0,0.5,1.0,0.003529375500893903,0.07683790965456155,0.07233407904548844,0.11563169164882227,0.0,0.0,0.0,0
1.0,0.5,0.0,0.016340700326736946,0.1545615589016829,0.1111111111111111,0.15524625267665954,0.0,0.0013201320132013201,0.0013333333333333333,0
0.0,0.0,1.0,0.010853985574255594,0.02546501328609389,0.03803131991051454,0.05460385438972163,0.0,0.0,0.0,0
0.0,0.0,0.0,0.2755301769311386,0.4253764393268379,0.09843400447427293,0.14132762312633834,0.0,0.0009900990099009901,0.001,0
0.0,0.0,1.0,0.0006396029837864496,0.0037643932683790967,0.05219985085756898,0.047109207708779445,0.0,0.0,0.0,0
1.0,0.5,0.0,0.0313289871154676,0.13861824623560673,0.07084265473527218,0.18308351177730192,0.0,0.14521452145214522,0.13333333333333333,0
1.0,0.0,0.0,0.014402626225263547,0.10761736049601417,0.08575689783743475,0.058886509635974305,0.0,0.0,0.0,0
1.0,0.5,0.0,0.009590191726773936,0.13064658990256864,0.10067114093959731,0.1284796573875803,0.0,0.0,0.0,0
0.0,0.0,1.0,0.006295851057271438,0.017493356953055803,0.023117076808351976,0.03961456102783726,0.0,0.0,0.0,0
0.0,0.0,0.0,0.009509278096294926,0.07152347209920283,0.04548844146159582,0.07494646680942184,0.0,0.013201320132013201,0.01,0
0.0,0.0,1.0,0.0014602983786449664,0.0037643932683790967,0.12602535421327368,0.047109207708779445,0.0,0.0,0.0,0
0.0,0.5,0.0,0.005502126872572591,0.07174490699734277,0.06562266964951528,0.0835117773019272,0.0,0.0,0.0,0
1.0,0.0,0.0,0.04150483940570865,0.19641275465013286,0.019388516032811335,0.03854389721627409,0.0,0.13597359735973596,0.1,0
1.0,0.0,1.0,0.0020151347019295974,0.037422497785651015,0.04325130499627144,0.09421841541755889,0.0,0.0,0.0,0
0.0,0.0,0.0,0.22183820356328215,0.3407883082373782,0.053691275167785234,0.07922912205567452,0.0,0.0029702970297029703,0.003,0
0.0,0.0,1.0,0.004427131496208618,0.034765279007971654,0.06636838180462341,0.06531049250535331,0.0,0.0009900990099009901,0.001,0
1.0,0.0,0.0,0.002157696812773565,0.03631532329495128,0.026845637583892617,0.042826552462526764,0.0,0.0,0.0,0
0.0,0.0,0.0,0.008237778188767647,0.02878653675819309,0.048471290082028336,0.06638115631691649,0.0,0.011221122112211221,0.006666666666666667,0
0.0,0.0,1.0,0.0010326120461130633,0.010628875110717449,0.0007457121551081282,0.009635974304068522,0.0,0.0,0.0,0
0.0,0.0,1.0,0.008546020590592443,0.06753764393268379,0.14466815809097688,0.13062098501070663,0.0,0.0009900990099009901,0.001,0
1.0,0.0,0.0,0.32109996301091176,0.5515943312666076,0.08799403430275914,0.13704496788008566,0.0,0.036303630363036306,0.02,0
0.0,0.0,1.0,0.0018648665310400099,0.025022143489813995,0.030574198359433258,0.05032119914346895,0.0,0.0,0.0,0
0.0,1.0,1.0,0.012807471795820233,0.1649689991142604,0.32363907531692765,0.3329764453961456,1.0,0.0033003300330033004,0.0033333333333333335,0
0.0,0.5,0.0,0.04302293323469576,0.22032772364924713,0.06562266964951528,0.08886509635974305,0.0,0.014521452145214522,0.01,0
1.0,0.5,0.0,0.02351118919918624,0.20571302037201064,0.2759134973900075,0.34582441113490364,0.5,0.009900990099009901,0.01,0
1.0,0.0,0.0,0.007351581283521361,0.1578830823737821,0.10439970171513796,0.1937901498929336,0.0,0.0,0.0,0
1.0,0.5,0.0,0.012067690031440726,0.1899911426040744,0.0790454884414616,0.11563169164882227,0.0,0.0,0.0,0
1.0,0.0,0.0,0.018321157758461253,0.13108945969884853,0.1506338553318419,0.1316916488222698,0.0,0.0,0.0,0
0.0,0.0,1.0,0.003359842179890266,0.05602302922940655,0.05070842654735272,0.10492505353319058,0.0,0.0,0.0,0
0.0,0.0,0.0,0.010426299241723691,0.1328609388839681,0.07084265473527218,0.12955032119914348,0.0,0.0006600660066006601,0.0006666666666666666,0
1.0,0.5,0.0,0.009328185685222859,0.10761736049601417,0.06487695749440715,0.11027837259100642,0.0,0.0,0.0,0
0.0,0.5,1.0,0.00433851180568399,0.04472984942426927,0.07755406413124534,0.08565310492505353,0.0,0.0019801980198019802,0.002,0
0.0,0.0,0.0,0.001487269588804636,0.05757307351638618,0.023862788963460103,0.05032119914346895,0.0,0.0,0.0,0
1.0,0.0,0.0,0.007201313112631774,0.05425155004428698,0.05965697240865026,0.06638115631691649,0.0,0.0,0.0,0
0.0,0.5,1.0,0.007602028235004007,0.010407440212577503,0.1372110365398956,0.12633832976445397,0.5,0.0,0.0,0
1.0,0.5,0.0,0.01843289562912274,0.2940655447298494,0.1931394481730052,0.2773019271948608,0.5,0.0,0.0,0
0.0,0.0,1.0,0.004273010295296221,0.0637732506643047,0.07158836689038031,0.1349036402569593,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0014487392885765367,0.0070859167404783,0.048471290082028336,0.06316916488222699,0.0,0.0019801980198019802,0.002,0
0.0,0.0,0.0,0.03649975340607854,0.18976970770593446,0.05667412378821775,0.07601713062098502,0.0,0.0019801980198019802,0.002,0
0.0,0.0,1.0,0.001055730226249923,0.0059787422497785654,0.08277404921700224,0.0728051391862955,0.0,0.0,0.0,0
0.0,0.0,1.0,0.00024274089143702608,0.001550044286979628,0.018642803877703208,0.019271948608137045,0.0,0.0,0.0,0
1.0,0.5,1.0,0.009143240244127982,0.10186005314437556,0.0686055182699478,0.07494646680942184,0.5,0.0,0.0,0
1.0,0.0,1.0,0.010788484063867825,0.1054030115146147,0.16554809843400448,0.20021413276231265,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0021153134825226557,0.035651018600531444,0.0447427293064877,0.07601713062098502,0.0,0.0,0.0,0
0.0,0.5,0.0,0.006415294987978546,0.10031000885739592,0.07084265473527218,0.10920770877944326,0.0,0.09900990099009901,0.1,0
0.0,0.0,1.0,0.0004276863325319031,0.010850310008857396,0.005965697240865026,0.019271948608137045,0.0,0.0,0.0,0
1.0,0.0,1.0,0.010368503791381543,0.08857395925597875,0.15958240119313946,0.16809421841541755,0.0,0.0,0.0,0
0.0,0.5,1.0,0.023183681647247396,0.041851195748449956,0.1133482475764355,0.13383297644539616,0.0,0.0,0.0,0
0.0,0.0,1.0,0.008480519080204673,0.011736049601417184,0.07307979120059657,0.12098501070663811,0.0,0.0,0.0,0
1.0,0.5,0.0,0.013485605079834782,0.16651904340124005,0.05965697240865026,0.06423982869379015,0.0,0.0,0.0,0
0.0,0.0,0.0,0.003209574009000678,0.05248007085916741,0.028337061894108874,0.069593147751606,0.0,0.0,0.0,0
1.0,0.0,0.0,0.012006041551075765,0.06288751107174491,0.10663683818046234,0.059957173447537475,0.0,0.0,0.0,0
1.0,0.5,0.0,0.012973152086801061,0.13086802480070858,0.09321401938851603,0.13276231263383298,0.5,0.013201320132013201,0.013333333333333334,0
1.0,0.0,0.0,0.0032057209789778684,0.017050487156775908,0.01640566741237882,0.028907922912205567,0.0,0.0165016501650165,0.016666666666666666,0
0.0,0.0,0.0,0.04639048147463165,0.03277236492471213,0.058165548098434,0.056745182012847964,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0034407558103692745,0.060894596988485386,0.07009694258016405,0.09100642398286937,0.0,0.0,0.0,0
1.0,0.5,0.0,0.007655970655323347,0.06975199291408327,0.049217002237136466,0.0728051391862955,0.0,0.0009900990099009901,0.001,0
0.0,0.0,1.0,0.0010133468959990135,0.003100088573959256,0.08128262490678598,0.03854389721627409,0.0,0.0,0.0,0
1.0,0.5,0.0,0.0059606374452869735,0.12577502214348982,0.041759880686055184,0.12740899357601712,0.5,0.0009900990099009901,0.001,0
0.0,0.5,1.0,0.002176961962887615,0.03985828166519043,0.041014168530947054,0.08029978586723768,0.0,0.0,0.0,0
1.0,0.0,0.0,0.028177208556809073,0.2657218777679362,0.1111111111111111,0.20556745182012848,0.0,0.09966996699669967,0.06666666666666667,0
0.0,0.0,1.0,0.003456167930460514,0.05845881310894597,0.054436987322893364,0.11134903640256959,0.0,0.0,0.0,0
0.0,0.5,1.0,0.006696566179643672,0.05602302922940655,0.168530947054437,0.16274089935760172,0.0,0.0,0.0,0
0.0,0.0,0.0,0.007301491893224832,0.08148804251550044,0.0395227442207308,0.069593147751606,0.0,0.0,0.0,0
1.0,0.0,1.0,0.05260156587140127,0.16474756421612047,0.041014168530947054,0.05246252676659529,0.0,0.132013201320132,0.13333333333333333,0
0.0,0.0,0.0,0.01607484125516306,0.13263950398582816,0.10141685309470544,0.12098501070663811,0.0,0.0,0.0,0
0.0,0.0,0.0,0.004800875408421183,0.05159433126660762,0.06413124533929904,0.09207708779443255,0.0,0.0,0.0,0
0.0,0.5,0.0,0.012237223352444362,0.14238263950398583,0.07680835197613721,0.16274089935760172,0.0,0.0009900990099009901,0.001,0
0.0,0.5,0.0,0.09756642623759325,0.45770593445527014,0.14466815809097688,0.1841541755888651,0.0,0.023432343234323433,0.013333333333333334,0
0.0,0.0,0.0,0.03651131249614697,0.1899911426040744,0.05965697240865026,0.07922912205567452,0.0,0.0165016501650165,0.01,0
0.0,0.0,0.0,0.013450927809629493,0.020150575730735164,0.030574198359433258,0.05139186295503212,0.0,0.0165016501650165,0.016666666666666666,0
1.0,0.5,1.0,0.0015566241292152149,0.034986713906111605,0.023117076808351976,0.06423982869379015,0.0,0.0,0.0,0
0.0,0.5,0.0,0.0073400221934529315,0.047829937998228524,0.08501118568232663,0.08244111349036402,0.0,0.009900990099009901,0.01,0
0.0,0.0,0.0,0.17086261636150668,0.2920726306465899,0.08650260999254288,0.11349036402569593,0.0,0.0,0.0,0
1.0,0.0,0.0,0.029248350903150238,0.1691762621789194,0.1953765846383296,0.17880085653104924,0.0,0.0,0.0,0
1.0,0.0,0.0,0.014656926206769004,0.23029229406554472,0.07084265473527218,0.09957173447537473,0.0,0.0019801980198019802,0.002,0
1.0,0.0,0.0,0.011497441588064854,0.08879539415411869,0.06040268456375839,0.07387580299785867,0.0,0.0,0.0,0
1.0,0.5,1.0,0.0016606559398310832,0.022807794508414525,0.024608501118568233,0.04068522483940043,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0051283829603600275,0.08104517271922054,0.0633855331841909,0.12419700214132762,0.0,0.0026402640264026403,0.0026666666666666666,0
0.0,0.0,1.0,0.002712533136058196,0.022143489813994686,0.07531692766592095,0.057815845824411134,0.0,0.0,0.0,0
1.0,0.0,1.0,0.004642901177485975,0.02723649247121346,0.005965697240865026,0.018201284796573874,0.0,0.0013201320132013201,0.0013333333333333333,0
0.0,0.0,1.0,0.0018494544109487702,0.007307351638618246,0.1185682326621924,0.08993576017130621,0.0,0.0,0.0,0
1.0,0.0,1.0,0.005898988964922015,0.12090345438441098,0.1215510812826249,0.19164882226980728,0.0,0.0,0.0,0
0.0,0.0,1.0,0.007879446396646323,0.112488928255093,0.12080536912751678,0.21413276231263384,0.0,0.0,0.0,0
0.0,0.0,0.0,0.010730688613525677,0.09765279007971657,0.06711409395973154,0.08779443254817987,0.0,0.0,0.0,0
0.0,0.0,0.0,0.003968620923494236,0.0562444641275465,0.05741983594332588,0.1006423982869379,0.0,0.0,0.0,0
1.0,0.0,0.0,0.011204611306331299,0.15323294951284322,0.07158836689038031,0.145610278372591,0.0,0.0,0.0,0
1.0,0.0,0.0,0.005097558720177547,0.11647475642161205,0.040268456375838924,0.07815845824411134,0.0,0.0,0.0,0
